,g_t,g,g_err,r_t,r,r_err,i_t,i,i_err,z_t,z,z_err,sn,sn_type,redshift
626,-0.656157303169134,0.0384858448917782,-0.35642735738237985,-0.5489056232158256,-0.4125629463142271,-0.8477360895837801,-0.4705034133055268,-0.5006598362462409,-0.9158938669667358,-0.4704636757435241,-0.5105828999235824,-0.9036870777021924,2307278,4,-0.5090798376529315
627,-0.5489453607778283,-0.3064674068829568,-0.8001345429971353,-0.4705299050135606,-0.52409495354519,-0.9068960267359927,-0.45780063930583825,-0.5158348815281477,-0.9187708930061425,-0.45777414759780444,-0.529296328658024,-0.909540833183431,2307278,4,-0.5090798376529315
628,-0.47055639672159455,-0.34183111692677115,-0.7697437158858866,-0.4578271310138722,-0.5335946233701425,-0.9085437721766425,-0.32440164352849366,-0.5705854483759162,-0.9543375710545409,-0.3243619059663947,-0.5630673051327875,-0.9347935176563648,2307278,4,-0.5090798376529315
629,-0.45786686857597114,-0.33218516113140284,-0.7655409701738791,-0.3244281352365276,-0.509961964423139,-0.9423095034568422,-0.19249942925472563,-0.47093037168481766,-0.9233831647280748,-0.19245969169262667,-0.41613903712392,-0.876759044073494,2307278,4,-0.5090798376529315
630,-0.3244546269445615,-0.10679607104300026,-0.8132539945678159,-0.19252592096275944,-0.34744200989953333,-0.8895258052329202,-0.09981818871706005,-0.3653001178397398,-0.8804089590082445,-0.09977845115505757,-0.3449215512708652,-0.838065728420679,2307278,4,-0.5090798376529315
631,-0.19255241267079337,0.17460624102767142,-0.5556734517746624,-0.09984468042509409,-0.2502315192300921,-0.8280204830109721,0.05987382727855528,-0.2180909650525139,-0.8477628061286958,0.05991356484065413,-0.33392708810338656,-0.8541366501597216,2307278,4,-0.5090798376529315
632,-0.0998711721331279,0.3244726079685536,-0.19789993706484044,0.059847335570521354,-0.13847534387789784,-0.8075433951945129,0.11239363844506012,-0.18185774574236668,-0.8373352767513983,0.11243337600706282,-0.3167000487937375,-0.8282942407827443,2307278,4,-0.5090798376529315
633,0.05982084386258357,0.4027948097701406,-0.10059068559163908,0.11236714673702619,-0.10171154232286528,-0.7903205045924874,0.20494242044255628,-0.11825472564501283,-0.7812817872279412,0.20498215800455877,-0.2535003480403051,-0.7938478401526818,2307278,4,-0.5090798376529315
634,0.11234065502899226,0.39036082252465953,-0.17472681105951293,0.20491592873452236,-0.059155865356278925,-0.7431815772088097,0.2976766443961931,-0.057622209822832615,-0.699100231262973,0.29770313610422705,-0.1700884224152207,-0.7241402443600631,2307278,4,-0.5090798376529315
635,0.20488943702648865,0.3428072576831953,-0.10786651724792917,0.2976501526881592,-0.043974180141865604,-0.6475788708403342,0.6156301241539801,0.19100251667819235,0.37142713943718597,0.615656615862014,0.044818354533039395,0.09459301623526462,2307278,4,-0.5090798376529315
